FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y60-64,60-64 anni,2024,22.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2001,12.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2002,13,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2003,13.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2005,14.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2006,15.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2007,15,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2008,15.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2009,16.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2010,16.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2011,17.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2012,17.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2013,19.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2014,19.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2015,18.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2016,19.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2017,19.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2018,22,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2019,22,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2020,21.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2021,25,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2022,23.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2023,26.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2024,26.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2001,10.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2002,10.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2003,11,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2005,12.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2006,10.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2007,12.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2008,13.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2009,12.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2010,12.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2011,14.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2012,13.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2013,12.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2014,10,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2015,12.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2016,13.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2017,14.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2018,13.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2019,13.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2020,14.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2021,16.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2022,16.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2023,18.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2024,18,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2001,13.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2002,13.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2003,14.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2005,15,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2006,15.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2007,15.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2008,15.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2009,15.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2010,16.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2011,16.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2012,16.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2013,16.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2014,15.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2015,15.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2016,16.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2017,16.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2018,17.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2019,16.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2020,17.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2021,18.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2022,17.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2023,19.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2024,18.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2001,3.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2002,2.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2003,3.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2005,3.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2006,4.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2007,3.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2008,3.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2009,2.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2010,3.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2011,3.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2012,3.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2013,3.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2014,1.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2015,3.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2016,2.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2017,3.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2018,2.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2019,2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2020,2.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2021,2.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2022,2.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2023,3.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2024,2.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2001,5.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2002,5.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2003,5.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2005,7.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2006,7.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2007,6.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2008,5.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2009,5.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2010,7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2011,6.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2012,5.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2013,6.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2014,4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2015,7.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2016,8.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2017,8.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2018,6.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2019,6.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2020,6.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2021,6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2022,6.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2023,6.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2024,5.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2001,8.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2002,8.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2003,8.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2005,10,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2006,8.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2007,7.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2008,9.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2009,10,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2010,7.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2011,9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2012,8.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2013,9.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2014,7.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2015,7.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2016,10.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2017,9.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2018,10.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2019,9.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2020,10.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2021,9.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2022,9.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2023,9.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2024,9.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2001,12.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2002,13,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2003,13.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2005,14.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2006,15.6,,
